FECH;ORIGEN;CANTI;FOBDOL;FOBPES
2312;VEN;2452;52861;210186206
2312;VEN;350;1064;4166018
2312;VEN;7946;58340;231539946
2312;VEN;108;137;536022
2312;VEN;13944;25484;100170109
2312;VEN;22739;27284;106829571
2312;VEN;62530;183833;731280097
2312;VEN;140;292;1143815
2312;VEN;224;724;2781797
2312;VEN;9185;12432;48675373
2312;VEN;12900;3953;15477695
2312;VEN;130772;176522;706774343
2312;VEN;480;686;2623455
2312;VEN;9000;9275;37069702
2312;VEN;111000;137300;546551977
2312;VEN;142550;178230;702448469
2312;VEN;14000;17940;71449196
2312;VEN;8000;12560;50020200
2312;VEN;15600;22308;85262291
2312;VEN;1000;1650;6572198
2312;VEN;1000;1660;6568222
2312;VEN;3000;2310;9044643
2312;VEN;141;482;1920441
2312;VEN;24;602;2356462
2312;VEN;566915;42889;170125841
2312;VEN;8136;4068;16203454
2312;VEN;9341;5095;20291395
2312;VEN;7319;13306;53001546
2312;VEN;3784;3402;13550217
2312;VEN;30000;81900;314889939
2312;VEN;27;13956;55586850
2312;VEN;1888;2501;9861518
2312;VEN;1186;1771;6993259
2312;VEN;2178;5117;20034472
2312;VEN;1941;2174;8511832
2312;VEN;134;3238;12896643
2312;VEN;757;2960;11588381
2312;VEN;2707;5636;22067481
2312;VEN;1736;25738;102518155
2312;VEN;216540;204842;802044590
2312;VEN;659;2094;8198362
2312;VEN;19018;23617;94070731
2312;VEN;3917;5960;23979740
2312;VEN;7123;16422;65409696
2312;VEN;696;16031;64396118
2312;VEN;1892;23444;93757620
2312;VEN;1349;14619;58815750
2312;VEN;319;39125;155842417
2312;VEN;317;1188;4649808
2312;VEN;186;8460;33696971
2312;VEN;59;53060;211346417
2312;VEN;4695;32467;129320334
2312;VEN;1820;13577;54071199
2312;VEN;743;13413;53424358
2312;VEN;703;794;3163658
2312;VEN;326;587;2336931
2312;VEN;196;416;1654808
2312;VEN;200;100;398250
2312;VEN;2;245;976907
2312;VEN;260;3162;12483309
2312;VEN;1906;11138;44059049
2312;VEN;40320;153072;604534631
2312;VEN;251;4075;16085338
2312;VEN;25;459;1816936
2312;VEN;2742;7258;28908109
2312;VEN;3714;14344;56638362
2312;VEN;25113;53706;213816671
2312;VEN;1317;6035;23813355
2312;VEN;80;350;1379630
2312;VEN;6090;8870;35090001
2312;VEN;141;441;1745255
2312;VEN;360;396;1568427
2312;VEN;36500;6144;24303661
2312;VEN;70000;9800;38669696
2312;VEN;32500;10912;43164782
2312;VEN;595;1862;7343302
2312;VEN;7;431;1656344
2312;VEN;19;270;1038791
2312;VEN;2;54;205928
2312;VEN;12;459;1763384
2312;VEN;100;3968;15645943
2312;VEN;308;12385;47618472
2312;VEN;75;569;2244570
2312;VEN;43097;87140;340222009
2312;VEN;125;254;1002929
2312;VEN;1898;1143;4369291
2312;VEN;860;19470;76771583
2312;VEN;102;3924;15472450
2312;VEN;218;5304;20981988
2312;VEN;50842;77891;300951022
2312;VEN;24000;28500;112603800
2312;VEN;3456;9950;39362588
2312;VEN;2160;3438;13555151
2312;VEN;2125;28267;108681321
2312;VEN;170000;103394;404450139
2312;VEN;99000;83622;328944976
2312;VEN;1200;17504;69721058
2312;VEN;1728;1402;5603952
2312;VEN;21840;26724;103460630
2312;VEN;33000;27874;112142956
2312;VEN;30000;51480;205052562
2312;VEN;123000;97474;385595447
2312;VEN;105384;170918;670788017
2312;VEN;120120;198460;767861693
2312;VEN;190;1140;4431357
2312;VEN;739;3465;13566965
2312;VEN;9458;3559;13756210
2312;VEN;2307;7095;28013628
2312;VEN;3508;14793;58410831
2312;VEN;216;1171;4622161
2312;VEN;562;1556;6143139
2312;VEN;2140;2079;8208067
2312;VEN;16747;88783;352146742
2312;VEN;2677;7060;27256539
2312;VEN;711;3886;15349065
2312;VEN;100;319;1225418
2312;VEN;22;96;369102
2312;VEN;30937;86005;340300590
2312;VEN;248;858;3299539
2312;VEN;252;1320;5222923
2312;VEN;891;6413;25124163
2312;VEN;26752;177815;708795257
2312;VEN;1500;884;3412431
2312;VEN;70000;14252;55365162
2312;VEN;35000;8680;34715052
2312;VEN;75884;34527;135954597
2312;VEN;34500;19608;78228772
2312;VEN;5840;12276;47199464
2312;VEN;54;544;2152477
2312;VEN;791;9232;36528808
2312;VEN;8631;71130;277994859
2312;VEN;19140;117330;465478531
2312;VEN;6349;47690;185097188
2312;VEN;975;15958;63142293
2312;VEN;22856;191589;759718968
2312;VEN;1152;8352;33046860
2312;VEN;8296;53380;209007141
2312;VEN;3537;47999;186716619
2312;VEN;1518;22286;87260330
2312;VEN;21660;73260;289270040
2312;VEN;10771;29936;117822741
2312;VEN;943;2839;11208997
2312;VEN;525;339;1340155
2312;VEN;1900;3550;14046498
2312;VEN;37139;45838;177755197
2312;VEN;5864;9115;36066659
2312;VEN;5450;11611;45463898
2312;VEN;27902;41703;163970964
2312;VEN;70770;14984;57611018
2312;VEN;1784;262457;1016088185
2312;VEN;77;210;808218
2312;VEN;1100;1860;7151347
2312;VEN;595;930;3679787
2312;VEN;553774;91291;357846810
2312;VEN;12319;33693;132915859
2312;VEN;388717;22280;85662444
2312;VEN;1197;11837;46877893
2312;VEN;10100;4545;18179591
2312;VEN;6000;73500;287784105
2312;VEN;240;2477;9522825
2312;VEN;348;1340;5301267
2312;VEN;679;3466;13603234
2312;VEN;274;1458;5832869
2312;VEN;30912;50400;201595464
2312;VEN;61088;102328;400774634
2312;VEN;600;3092;12367722
2312;VEN;282;1401;5594115
2312;VEN;991;7004;27833374
2312;VEN;12921;65368;258791195
2312;VEN;4075;21243;83876861
2312;VEN;11505;75161;300246446
2312;VEN;5135;25787;101235533
2312;VEN;897;7401;28653531
2312;VEN;2027;107188;416085479
2312;VEN;3358;15379;61015109
2312;VEN;12720;41549;166192381
2312;VEN;29624;66950;259193810
2312;VEN;2871;5893;23571830
2312;VEN;31303;47540;190157081
2312;VEN;3750;10655;42619041
2312;VEN;17136;18296;73157939
2312;VEN;7200;5921;23675738
2312;VEN;1843;831;3322922
2312;VEN;16497;7688;30748618
2312;VEN;8316;6280;25117340
2312;VEN;22743;36069;141598912
2312;VEN;1744;3633;14524708
2312;VEN;55987;101402;400987502
2312;VEN;2932;19879;79504669
2312;VEN;9959;44123;178487242
2312;VEN;1200;8490;33958516
2312;VEN;8388;49453;197808269
2312;VEN;648000;226800;899807171
2312;VEN;68000;51895;203317662
2312;VEN;1099230;1459866;5732028123
2312;VEN;270490;343521;1345030863
2312;VEN;2040;11301;44365598
2312;VEN;39;82368;328084099
2312;VEN;25800;37651;151477880
2312;VEN;4200;5542;22296630
2312;VEN;29460;60137;240543028
2312;VEN;239540;309065;1243434203
2312;VEN;67510;79662;320496150
2312;VEN;1421;5898;23256937
2312;VEN;2379;16196;63861945
2312;VEN;189;3313;13063101
2312;VEN;29960;33254;131122624
2312;VEN;29970;29116;116199899
2312;VEN;87;151795;598190273
2312;VEN;69;88888;350301443
2312;VEN;89680;104532;413272928
2312;VEN;125150;239517;957712319
2312;VEN;108015;201791;816287411
2312;VEN;51814;227261;896096389
2312;VEN;30000;79460;314404150
2312;VEN;38760;43814;173002516
2312;VEN;18124;42783;168931137
2312;VEN;256;673;2659263
2312;VEN;1;57934;233080648
2312;VEN;525600;183960;731810356
2312;VEN;536310;677759;2671384811
2312;VEN;192000;136767;528665018
2312;VEN;196;1476;5877891
2312;VEN;138981;144803;569155826
2312;VEN;30000;43887;176566617
2312;VEN;30010;8088;32002235
2312;VEN;22660;26172;104414024
2312;VEN;10000;36157;144250638
2312;VEN;31650;35828;143291978
2312;VEN;11;195614;773363199
2312;VEN;6017;239927;957201202
2312;VEN;115;4857;19341848
2312;VEN;43;3125;12444795
2312;VEN;302;20600;82041133
2312;VEN;287;14205;56571532
2312;VEN;12772;42047;167803773
2312;VEN;348;869;3468274
2312;VEN;67390;79520;318035473
2312;VEN;22000;28380;113503823
2312;VEN;104220;68261;269532513
2312;VEN;10105;504257;2010946262
2312;VEN;12;189;730504
2312;VEN;13;979;3849612
2312;VEN;100;211;829776
2312;VEN;45;150;589889
2312;VEN;8;200;786518
2312;VEN;1000;200;786518
2312;VEN;2246;7041;28152709
2312;VEN;95892;186958;742859416
2312;VEN;5244;24937;99264340
2312;VEN;7469;39094;154643736
2312;VEN;7657;36689;145035695
2312;VEN;46521;105999;419080614
2312;VEN;1819;5123;20485006
2312;VEN;29990;8083;31980948
2312;VEN;900;11460;44870828
2312;VEN;5000;18000;70477740
2312;VEN;30000;37350;148770653
2312;VEN;3500;35000;137040050
2312;VEN;4000;27000;105716610
2312;VEN;369;4702;18799994
2312;VEN;3306;15701;62611921
2312;VEN;6376;19163;76099845
2312;VEN;1972;23744;94757459
2312;VEN;6028;51041;203382241
2312;VEN;1124;21716;86668088
2312;VEN;5020;24053;94975812
2312;VEN;9576;21819;86153194
2312;VEN;150000;63000;249275880
2312;VEN;67;2211;8748396
2312;USA;63405;29628999;116316634855
2312;MEX;1499740;1152295;4608524112
2312;PAN;15860;6615555;25902742631
2312;DEU;271375;105012;418212202
2312;DEU;101844;40141;159887226
2312;DEU;1653275;792977;3146429426
2312;DEU;210872;111445;425949127
2312;DEU;1702679;700767;2754827731
2312;DEU;2776269;1188155;4677232422
2312;DEU;306027;177705;699954014
2312;DEU;939099;412982;1618689396
2312;DEU;1583842;626019;2493781851
2312;DEU;2112556;1009128;3962227187
2312;ARG;83376;44064;176190345
2312;ARG;229284;121176;473372942
2312;ARG;104220;55080;210518514
2312;ARG;145715;77010;300700593
2312;BEL;20369;7974;31755021
2312;BEL;130572;53568;210660981
2312;BEL;22272;34863;137100548
2312;BEL;72519;55826;218349042
2312;BEL;60102;26838;107004842
2312;BEL;20000;42688;168868605
2312;BEL;2073633;789965;3125006507
2312;BEL;25704;19440;77419800
2312;BEL;44256;62805;247986752
2312;BEL;20088;10422;41512389
2312;BEL;11294275;4350737;17186910444
2312;BEL;23562;17820;71253448
2312;BEL;100397;41540;163503513
2312;BEL;44304;76786;301967934
2312;CAN;15510;81175;310256438
2312;CAN;9639;39669;158260940
2312;CAN;9639;39669;151616405
2312;KOR;182000;117768;463400324
2312;CUW;20313;11309;44593303
2312;CUW;20313;11309;44593303
2312;ESP;25668;25110;100177601
2312;ESP;242749;195193;768696702
2312;ESP;905213;398052;1573594430
2312;ESP;179952;144866;567213622
2312;ESP;432862;191089;749555184
2312;ESP;66069;54404;220076230
2312;ESP;370603;166657;674164432
2312;ESP;426354;342846;1358782413
2312;ESP;1131725;505450;2006697737
2312;ESP;44006;17271;68323902
2312;ESP;220030;86489;341632116
2312;SVN;6400134;2871527;11389414051
2312;USA;960465;827522;3290354330
2312;USA;36134;16627;65975566
2312;USA;56736;39147;155537868
2312;USA;9058;47524;188606996
2312;USA;93150;15836;63075172
2312;USA;18720;4493;17895496
2312;USA;1560;608;2423348
2312;USA;319;3822;15248060
2312;USA;49180;91704;358040814
2312;USA;240984;186702;733930784
2312;USA;14454;6651;26315936
2312;USA;17021;11685;46236125
2312;USA;357378;305141;1232163518
2312;USA;32521;14964;60534614
2312;USA;17021;11630;47045625
2312;USA;330072;276131;1084526607
2312;USA;24391;11223;44167621
2312;USA;37587;26052;102552020
2312;USA;8913;47714;188401032
2312;USA;24590;46151;184578094
2312;USA;25037;38521;147227392
2312;FRA;180777;94844;381576525
2312;FRA;24300;24840;95505080
2312;FRA;4914505;2889175;11369085646
2312;FRA;22781;22374;87603831
2312;FRA;4590751;2652363;10529912412
2312;FRA;21840;39751;158307561
2312;GRC;267966;108412;427998640
2312;GLP;66348;56396;220346459
2312;GLP;21660;28158;109863673
2312;GLP;22002;18702;73981681
2312;GUY;1794;9774;38929994
2312;GUY;1794;9576;37811890
2312;ITA;89107;68712;269714834
2312;ITA;2425361;1015062;3995302855
2312;ITA;4794;25568;97722174
2312;ITA;23752;17964;71063428
2312;ITA;538823;197379;782055406
2312;ITA;23538;17802;71181475
2312;ITA;683679;289036;1140874904
2312;ITA;49004;37062;146612825
2312;ITA;3531001;1745196;6818014085
2312;ITA;21280;55543;219721008
2312;ITA;869266;432149;1700155381
2312;ITA;165240;82188;324522606
2312;ITA;139754;107632;422257058
2312;ITA;12230463;6092215;24085038589
2312;ITA;2724967;1241816;4898234917
2312;LTU;60264;38054;151573993
2312;NLD;21792;36087;137925439
2312;NLD;21952;40931;156440902
2312;NLD;146710;79243;316959601
2312;NLD;1232511;578288;2282682338
2312;NLD;11698;40791;162451512
2312;NLD;170932;129276;511400343
2312;NLD;923010;473395;1854374338
2312;NLD;40848;20623;82275373
2312;NLD;43392;87068;340909481
2312;NLD;476501;379746;1513283961
2312;NLD;6100312;3179743;12574034758
2312;NLD;20424;10311;40714817
2312;NLD;227016;118152;470617139
2312;NLD;23424;46090;184291166
2312;NLD;752060;617421;2418900376
2312;NLD;2507347;1242619;4886755829
2312;NLD;40848;20623;82275373
2312;NLD;658007;315146;1226912310
2312;POL;4127864;1415351;5607411868
2312;POL;5403513;1838680;7252004299
2312;PRT;465041;188538;746449438
2312;PRT;1355616;540005;2129886705
2312;GBR;164213;62472;248794899
2312;GBR;163810;62329;246566875
2312;GBR;328439;125453;490567182
2312;GBR;21206;16305;64292287
2312;GBR;328200;125046;497423722
2312;GBR;30845;176186;698371586
2312;GBR;23562;17820;70493782
2312;GBR;2879602;1683392;6678797376
2312;GBR;22848;17568;69975979
2312;GBR;712217;411589;1620639560
2312;GBR;48838;36936;146114384
2312;GBR;2552654;1120465;4430056694
2312;GBR;125712;103680;412224941
2312;GBR;2869383;1614099;6393680325
2312;GBR;125831;104058;408497329
2312;GBR;398897;151387;578609333
2312;GBR;572992;329920;1294735016
2312;DOM;4262;20252;79966464
2312;DOM;50170;38622;153813867
2312;DOM;1850;1920;7646400
2312;SWE;366638;136878;545117113
2312;SWE;366638;137277;546793449
2312;SWE;264794;99629;394120052
2312;SWE;875821;329324;1295306520
2312;SWE;244426;89553;357161734
2312;ECU;5419;24705;97411058
2312;ECU;18020;32977;131903432
2312;ECU;1044;47964;191046651
2312;ECU;244;6338;25244806
2312;ECU;140;872;3474781
2312;ECU;486;2150;8562896
2312;ECU;6;386;1537496
2312;ECU;200;734;2925026
2312;ECU;30;60;239507
2312;ECU;785;5700;22508415
2312;ECU;4882;27048;106799399
2312;ECU;50;1605;6391920
2312;ECU;40;822;3274149
2312;ECU;270;3109;12382140
2312;ECU;20;284;1130657
2312;ECU;10;215;855939
2312;ECU;82;1779;7086581
2312;ECU;92810;147754;584236164
2312;ECU;30970;39216;156861391
2312;ECU;30950;39311;159021846
2312;ECU;30060;53657;213724278
2312;DEU;23712;37907;148812829
2312;DEU;24000;55891;219415918
2312;DEU;92688;226598;889573397
2312;DEU;548000;28580;109234495
2312;DEU;2944;11940;47650948
2312;DEU;3810;20618;82284483
2312;DEU;19276;150796;576351266
2312;DEU;2200;510;1948863
2312;DEU;1;1;4646
2312;DEU;0;1;2323
2312;DEU;22560;57351;225147699
2312;DEU;19592;12420;49132030
2312;DEU;229;2966;11860020
2312;DEU;19310;75563;302138571
2312;DEU;41340;157393;628136815
2312;DEU;24000;60637;238047033
2312;DEU;1010;12877;50772860
2312;DEU;5888;23880;95301895
2312;DEU;8570;45803;182795753
2312;DEU;39814;174012;693002153
2312;DEU;900;12555;50201293
2312;DEU;16079;65351;258827935
2312;DEU;1;7765;30616524
2312;DEU;23063;122944;477572252
2312;DEU;8475;85136;334222706
2312;DEU;148;192253;754740392
2312;DEU;7500;40332;154149468
2312;DEU;58284;285882;1097447975
2312;DEU;24626;367326;1403939829
2312;DEU;11532;59922;239598316
2312;DEU;27;41701;166073874
2312;DEU;1;8500;32907325
2312;DEU;23063;121657;483103876
2312;DEU;161;226139;900597413
2312;DEU;3000;15386;61521715
2312;DEU;500;2118;8468484
2312;DEU;1000;5213;20844672
2312;DEU;15500;65623;262392462
2312;DEU;40;1202;4806809
2312;DEU;21313;17050;66759648
2312;DEU;360;78;313483
2312;DEU;40;130232;520733954
2312;DEU;2181;207235;819796792
2312;DEU;2030;210900;834295092
2312;DEU;4417;25389;101110099
2312;DEU;12;360;1375938
2312;DEU;1267;5220;20788650
2312;DEU;85351;16289;64870265
2312;DEU;41986;178784;700016824
2312;DEU;57670;235274;938637187
2312;DEU;41145;152163;605989625
2312;DEU;105014;431109;1721419589
2312;DEU;4797;14967;58755586
2312;DEU;1;1;1963
2312;DEU;204179;69053;263924783
2312;DEU;10350;144383;577314870
2312;DEU;196;2673;10572564
2312;ABW;1681;22805;91216868
2312;ABW;112;2917;11147620
2312;ABW;1400;2982;11997212
2312;ABW;460;1178;4739341
2312;ABW;1100;1022;4113330
2312;ABW;543;693;2788085
2312;ABW;529;1629;6226158
2312;ABW;657;1281;5153732
2312;ABW;495;185;743489
2312;ABW;13;23;92534
2312;ABW;176;307;1174784
2312;ABW;21;58;233346
2312;ABW;52;162;619593
2312;ABW;36;48;183000
2312;ABW;11;53;213230
2312;ABW;1686;1935;7784911
2312;ABW;189;525;2112185
2312;ABW;13;32;128743
2312;ABW;2420;3256;13100376
2312;ABW;71;116;444887
2312;ABW;480;1339;5387400
2312;ABW;205;1116;4489902
2312;ABW;336;1890;7605476
2312;ABW;170;594;2389787
2312;ABW;18;84;337950
2312;ABW;356;550;2212766
2312;ABW;100;350;1408124
2312;ABW;30;88;354042
2312;ABW;24;43;165533
2312;ABW;1;15;55955
2312;ABW;298;664;2539179
2312;ABW;53;85;325142
2312;ABW;14;47;189091
2312;ABW;13;226;909245
2312;ABW;12;18;68835
2312;ABW;6;2;8676
2312;ABW;67;344;1314021
2312;ABW;515;1379;5269231
2312;ABW;164;288;1098916
2312;ABW;98;667;2549460
2312;ABW;17;573;2190493
2312;ABW;80;859;3283905
2312;ABW;119;1376;5259141
2312;ABW;78;156;627621
2312;ABW;90;55;209028
2312;ABW;67;205;782412
2312;ABW;1841;2939;11233769
2312;ABW;50;974;3722218
2312;ABW;206;1455;5854334
2312;ABW;1212;2396;9388258
2312;ABW;6;15;55840
2312;ABW;11;29;111680
2312;ABW;59;60;229399
2312;ABW;509;6030;23046044
2312;ABW;23;72;276678
2312;ABW;70;798;3051143
2312;ABW;24;113;456232
2312;ABW;6;16;59509
2312;ABW;23;78;299114
2312;ABW;75;359;1372575
2312;ABW;439;1834;7009945
2312;ABW;79;124;474164
2312;ABW;98;86;328161
2312;ABW;15;22;82403
2312;ABW;1247;2795;10681101
2312;ABW;80;176;672681
2312;ABW;102;310;1184836
2312;ABW;2038;2118;8095331
2312;ABW;1000;900;3441106
2312;ABW;678;2272;8732791
2312;ABW;10;234;892449
2312;ABW;69;30;112827
2312;ABW;105;46;177152
2312;ABW;47;69;262881
2312;ABW;11;11;40284
2312;ABW;1293;6120;24479369
2312;ABW;17;40;151047
2312;ABW;19;28;106788
2312;ABW;36;101;385263
2312;ABW;243;529;2022782
2312;ABW;45;207;790897
2312;ABW;50;27;103195
2312;ABW;927;4199;16794702
2312;ABW;1408;7571;30282919
2312;ABW;281;1354;5417518
2312;ABW;50;7950;31984520
2312;ABW;7;1907;7333591
2312;ABW;25;150;573308
2312;ABW;66;1661;6645450
2312;ABW;11;7;29239
2312;ABW;476;5879;23118124
2312;ABW;243;1566;6158436
2312;ABW;173;1200;4719108
2312;ABW;203;1404;5521356
2312;ABW;1728;4896;19253961
2312;ABW;1244;3888;15289910
2312;ABW;3602;13778;54183225
2312;ABW;120;614;2414610
2312;ABW;144;1404;5521356
2312;ABW;471;3621;14241481
2312;ABW;2118;42794;168290942
2312;ABW;360;1320;5191019
2312;ABW;729;8178;32159777
2312;ABW;1661;14517;56199943
2312;ABW;1346;4638;17957605
2312;ABW;250;1298;5024523
2312;ABW;28;7870;30467653
2312;ABW;61;2006;7765742
2312;ABW;204;1511;5849374
2312;ABW;514;2627;10394409
2312;ABW;380;4026;15928333
2312;ABW;10;466;1863958
2312;ABW;10;197;787982
2312;ABW;72;58;230395
2312;ABW;180;3312;13104789
2312;ABW;22;67;271486
2312;ABW;4168;4514;18030673
2312;ABW;1309;2700;10713692
2312;ABW;88;149;591955
2312;ABW;1080;600;2374056
2312;ABW;400;210;830920
2312;ABW;520;912;3667558
2312;ABW;1188;1426;5640757
2312;ABW;4740;3154;12478038
2312;ABW;720;759;3003972
2312;ABW;1003;980;3941941
2312;ABW;353;1704;6838978
2312;ABW;102;330;1327659
2312;ABW;11;30;120696
2312;ABW;506;700;2801296
2312;ABW;100;350;1408124
2312;ABW;100;238;947556
2312;ABW;1620;1360;5381194
2312;ABW;72;60;239035
2312;ABW;30;1380;5519876
2312;ABW;108;55;220315
2312;ABW;144;102;408951
2312;ABW;108;127;509749
2312;ABW;96;172;687345
2312;ABW;30;1098;4391901
2312;ABW;120;1296;5183883
2312;ABW;10;127;500530
2312;ABW;45;2422;9686182
2312;ABW;300;589;2356747
2312;ABW;240;312;1248932
2312;ABW;3700;5680;22719489
2312;ABW;420;1334;5276339
2312;ABW;3185;5759;22953679
2312;ABW;283;739;2924441
2312;ABW;118;335;1325515
2312;ABW;108;335;1325515
2312;ABW;120;403;1610364
2312;ABW;724;840;3360324
2312;ABW;780;1286;5089976
2312;ABW;1047;3210;12837951
2312;ABW;45;250;989507
2312;ABW;490;5405;21618714
2312;ABW;360;1400;5601474
2312;ABW;1103;1755;7021762
2312;ABW;144;221;883180
2312;ABW;233;162;647465
2312;ABW;5;105;419991
2312;ABW;20;8580;34318428
2312;ABW;1;300;1199973
2312;ABW;1200;2520;10138489
2312;ABW;355;1094;4401392
2312;ABW;543;546;2196673
2312;ABW;240;227;897393
2312;ABW;40;81;320498
2312;ABW;422;1031;4147930
2312;ABW;1455;1025;4074495
2312;ABW;21;55;221277
2312;ABW;238;2006;8069755
2312;ABW;356;1286;5173848
2312;ABW;26;920;3701353
2312;ABW;21;114;458646
2312;ABW;7620;19093;75084312
2312;ABW;50;188;740351
2312;ABW;260;396;1563622
2312;ABW;620;540;2132212
2312;ABW;120;135;533053
2312;ABW;945;829;3272945
2312;ABW;1617;1732;6837292
2312;ABW;538;992;3917741
2312;ABW;616;2993;11817585
2312;ABW;104;270;1066106
2312;ABW;418;672;2653419
2312;ABW;4224;2851;11258077
2312;ABW;4252;2760;10899550
2312;ABW;1522;1125;4441318
2312;ABW;72;543;2145637
2312;ABW;90;578;2280282
2312;ABW;150;225;888422
2312;ABW;70;225;888422
2312;ABW;6;869;3432861
2312;ABW;120;224;893873
2312;ABW;188;333;1333010
2312;ABW;250;303;1211027
2312;ABW;42;222;888513
2312;ABW;13540;6917;27663577
