DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
2311;CHL;355;2762;11141721
2311;CHL;48;437;1764559
2311;CHL;13921;82577;333100571
2311;CHL;23634;171262;690842600
2311;CHL;19404;129608;522817324
2311;CHL;45390;23666;95544095
2311;CHL;500;21720;89362379
2311;CHL;24;594;2371471
2311;CHL;43640;38914;158617079
2311;CHL;121280;160061;650806188
2311;CHL;150;121;497708
2311;CHL;44;1073;4279676
2311;CHL;72000;1134;4669113
2311;CHL;39595;63551;257196269
2311;CHL;9684;14768;59768125
2311;CHL;131857;363484;1492553008
2311;CHL;906;5597;22579121
2311;CHL;879335;46637;184875596
2311;CHL;64512;31977;128471518
2311;CHL;837500;12477;49997826
2311;CHL;1704800;21496;86295540
2311;CHL;5000;308;1243727
2311;CHL;782;3090;12494617
2311;CHL;2197;20000;79271400
2311;CHL;1632;43911;177127855
2311;CHL;29804;90808;366608302
2311;CHL;221768;27914;112359668
2311;CHL;4330;30779;124259218
2311;CHL;3000;17670;71466492
2311;CHL;15400;75730;306290742
2311;CHL;919;16046;64898369
2311;CHL;14588;64194;262034053
2311;CHL;19174;176298;713715897
2311;CHL;596;12751;51066918
2311;CHL;436;7186;28780201
2311;CHL;932;33732;135099645
2311;CHL;20;186;755025
2311;CHL;20;149;603013
2311;CHL;2779;14915;60555188
2311;CHL;1143;5635;22877930
2311;CHL;1106;7752;31911806
2311;CHL;59451;67237;272788018
2311;CHL;237;768;3161541
2311;CHL;492;768;3161541
2311;CHL;5498;16809;69195761
2311;CHL;127;2511;10056706
2311;CHL;257;1026;4223621
2311;CHL;7200;5256;21636797
2311;CHL;1274008;225105;907791552
2311;CHL;1217500;19002;76713877
2311;CHL;174;9185;37081913
2311;CHL;4224;38880;154551499
2311;CHL;20320;13539;54760320
2311;CHL;38632;7592;30651477
2311;CHL;4450;2590;10663615
2311;CHL;5;158267;640464320
2311;CHL;240;360;1481972
2311;CHL;89;1007;4067267
2311;CHL;2820;4345;17884937
2311;CHL;4;102452;417741720
2311;CHL;560;968;3984859
2311;CHL;4;100;411659
2311;CHL;50;50;198755
2311;CHL;19;10;37763
2311;CHL;69;3;13714
2311;CHL;20;4;16149
2311;CHL;380;251;1032441
2311;CHL;114;6;25132
2311;CHL;20;1;4845
2311;CHL;4;21;84350
2311;CHL;600;8;30475
2311;CHL;4000;600;2469954
2311;CHL;100;10;40471
2311;CHL;2000;120;493991
2311;CHL;1000;12;50467
2311;CHL;100;5;20186
2311;CHL;60;3;13114
2311;CHL;29020;15006;60877793
2311;CHL;72;1782;7229548
2311;CHL;12280;11758;47700446
2311;CHL;55130;58117;235777385
2311;CHL;300;242;980725
2311;CHL;49994;81276;325516058
2311;CHL;25020;28148;112732426
2311;CHL;484570;28951;115135125
2311;CHL;62200;23443;95108670
2311;CHL;2782500;18571;74224692
2311;CHL;344400;13245;52674240
2311;CHL;11000;676;2740544
2311;CHL;9054;91063;362143776
2311;CHL;3621;201082;815777650
2311;CHL;1298;4140;16832371
2311;CHL;44370;187866;762160238
2311;CHL;57;14486;58767332
2311;CHL;222;8565;34061635
2311;CHL;338;9690;38535580
2311;CHL;120;6300;25941573
2311;CHL;45090;59270;239085830
2311;CHL;3926500;28963;116829963
2311;CHL;655;13128;54042594
2311;CHL;428;99240;397463596
2311;CHL;12513;311662;1263712399
2311;CHL;60;96;388523
2311;CHL;8934;27879;110819626
2311;CHL;811;51;202730
2311;CHL;32000;53343;215745084
2311;CHL;96;22254;89843586
2311;CHL;3;768;3101975
2311;CHL;2;537;2169263
2311;CHL;25920;26846;108292200
2311;CHL;4650;167011;663885108
2311;CHL;22680;13958;56669787
2311;CHL;7111;121384;491340100
2311;CHL;896;7168;29333821
2311;CHL;1280;9728;39241098
2311;CHL;872;198598;817089560
2311;CHL;9;2319;9539763
2311;CHL;145;41336;170066934
2311;CHL;4073;12871;52985618
2311;CHL;400;2038;8391257
2311;CHL;11953;53691;221025316
2311;CHL;342;3386;13937950
2311;CHL;6830;52075;214371424
2311;CHL;3410;21419;88173241
2311;CHL;4940;24864;102354894
2311;CHL;84;19655;78130116
2311;CHL;671;173558;689909147
2311;CHL;85;21773;86550668
2311;CHL;1193;85;350733
2311;CHL;486;109438;435025144
2311;CHL;29;7406;29437648
2311;CHL;954000;734953;2921505513
2311;CHL;423725;328078;1319610308
2311;CHL;264950;207588;825182295
2311;CHL;89021;153176;630210896
2311;CHL;635775;491788;1978552243
2311;CHL;115206;171245;690774227
2311;CHL;1175;187810;759599140
2311;CHL;503500;403748;1641015123
2311;CHL;238500;167904;691379980
2311;CHL;12694;111119;454734349
2311;CHL;649;29963;122617420
2311;CHL;478;14353;58736230
2311;CHL;34;1013;4147208
2311;CHL;7749;48092;196810012
2311;CHL;50;993;4064625
2311;CHL;199;1081;4423522
2311;CHL;1635;16169;66167779
2311;CHL;123;6285;25719844
2311;CHL;116;4345;17779946
2311;CHL;2590;10001;40926042
2311;CHL;664;8524;34884085
2311;CHL;223;394;1612132
2311;CHL;511;7576;31003533
2311;CHL;1228;5569;22789940
2311;CHL;915;11126;45532491
2311;CHL;97;2243;9180324
2311;CHL;22;401;1639060
2311;CHL;1550;20532;83093239
2311;CHL;400;2368;9583556
2311;CHL;3;64357;264783362
2311;CHL;7;176445;725945200
2311;CHL;13;918;3755859
2311;CHL;124;3552;14537266
2311;CHL;425;5498;22498566
2311;CHL;340;3300;13505671
2311;CHL;440;1470;5948038
2311;CHL;668;682;2792933
2311;CHL;58;70;286504
2311;CHL;19625;168884;685152214
2311;CHL;542;25270;102520091
2311;CHL;434;15705;63715338
2311;CHL;85;2422;9825868
2311;CHL;1596;13105;53164941
2311;CHL;167;506;2054313
2311;CHL;514;5906;23959071
2311;CHL;17;83;334941
2311;CHL;22580;31491;127366716
2311;CHL;1576;18289;74197578
2311;CHL;93;4052;16438315
2311;CHL;21;799;3243321
2311;CHL;978;4458;18086731
2311;CHL;2782;21807;88468555
2311;CHL;1777;3104;12592255
2311;CHL;238;2825;11460166
2311;CHL;677;2992;12139216
2311;CHL;289;3355;13611845
2311;CHL;66;972;3941398
2311;CHL;2000;528;2129862
2311;CHL;400;220;894474
2311;CHL;21;1447;5871204
2311;CHL;171;4664;18922745
2311;CHL;393;4169;16911517
2311;CHL;45974;32182;128105126
2311;CHL;328;228;924211
2311;CHL;125;88;357619
2311;CHL;47;57;230150
2311;CHL;10800;22027;87682218
2311;CHL;227980;2122846;8663667969
2311;CHL;6967;312683;1276861640
2311;CHL;6640;203533;831153770
2311;CHL;755;21904;89481350
2311;CHL;47795;372660;1520941338
2311;CHL;2785;8811;35861730
2311;CHL;5188;26089;106526304
2311;CHL;1254;6216;25409727
2311;CHL;1839;7489;30647377
2311;CHL;15572;154631;631418675
2311;CHL;1572;66559;271720816
2311;CHL;81;3034;12373636
2311;CHL;62751;232459;948279825
2311;CHL;20920;124914;510391738
2311;CHL;17952;38322;156524422
2311;CHL;6096;59380;241931598
2311;CHL;8438;42945;175419657
2311;CHL;364;1453;5907024
2311;CHL;5326;63332;258160338
2311;CHL;242;5658;23114514
2311;CHL;703;12218;49945972
2311;CHL;288;14371;58161827
2311;CHL;300;233;945296
2311;CHL;240;132;536684
2311;CHL;23100;160545;652742256
2311;CHL;5070;87700;361111215
2311;CHL;258;4448;18315327
2311;CHL;10873;234813;965099813
2311;CHL;149;2576;10605903
2311;CHL;2886;49737;204804560
2311;CHL;1215;27440;112366318
2311;CHL;5846;94634;388408733
2311;CHL;135;1308;5340683
2311;CHL;4800;3648;15021406
2311;CHL;3044;3110;12655035
2311;CHL;1993;1384;5633247
2311;CHL;210;66703;271979437
2311;CHL;1190;1111;4540161
2311;CHL;6180;4492;18495106
2311;CHL;430;523;2136135
2311;CHL;13287;57530;230625542
2311;CHL;3620;114432;463375720
2311;CHL;10142;158524;643632680
2311;CHL;4471;73245;297385321
2311;CHL;147;3369;13680472
2311;CHL;823;5293;21662503
2311;CHL;573;4355;17820337
2311;CHL;2245;11939;48856282
2311;CHL;1440;5136;21018207
2311;CHL;1080;7592;31068969
2311;CHL;899;52395;212732615
2311;CHL;1200;10260;41987306
2311;CHL;1200;3005;12297452
2311;CHL;9;59;236705
2311;CHL;6;10;41966
2311;CHL;40;68;281417
2311;CHL;53;3623;14777734
2311;CHL;23000;32507;128844761
2311;CHL;3510;36058;147563118
2311;CHL;752;10223;41835235
2311;CHL;1720;9554;38572121
2311;CHL;200;554;2236603
2311;CHL;14200;14910;59096829
2311;CHL;9116;171769;694722004
2311;CHL;13000;137230;561590446
2311;CHL;7425;12750;50535518
2311;CHL;855;26473;106026754
2311;CHL;1525;21198;85507111
2311;CHL;200;2070;8350028
2311;CHL;25000;54190;218775326
2311;CHL;1612;16809;67804003
2311;CHL;4584;10079;40655359
2311;CHL;2323;11616;47228217
2311;CHL;7685;133682;536828176
2311;CHL;750;4440;17925124
2311;CHL;2164;29662;118347598
2311;CHL;400;220;894474
2311;CHL;8950;138094;549706404
2311;CHL;686;15221;60587947
2311;CHL;16800;23422;93145546
2311;CHL;239;1710;6897387
2311;CHL;81;816;3325560
2311;CHL;276;3655;14903859
2311;CHL;872;6554;26721503
2311;CHL;2342;13061;53255444
2311;CHL;686;6900;28134336
2311;CHL;96;553;2256455
2311;CHL;1484;76378;304035733
2311;CHL;466;4066;16170627
2311;CHL;9294;8494;34631981
2311;CHL;200000;98925;401332790
2311;CHL;1600;15200;61476552
2311;CHL;4988;91802;366280161
2311;CHL;483;8896;35493623
2311;CHL;14470;161636;644910459
2311;CHL;338;3449;13759375
2311;CHL;6520;75565;301497714
2311;CHL;1726;31794;126856358
2311;CHL;5784;75447;301025151
2311;CHL;2625;22805;92068118
2311;CHL;686;2676;10794763
2311;CHL;28;615;2482468
2311;CHL;2;311;1256629
2311;CHL;11;220;890237
2311;CHL;3;1566;6270602
2311;CHL;46673;32671;129927737
2311;CHL;6;411;1660012
2311;CHL;3;227;916971
2311;CHL;9;13754;55085595
2311;CHL;6;170;687453
2311;CHL;1;43;172175
2311;CHL;1;49;196482
2311;CHL;3;263;1064960
2311;CHL;37;394;1591636
2311;CHL;50;871;3520746
2311;CHL;19;330;1334486
2311;CHL;26;1851;7472758
2311;CHL;1;80;323399
2311;CHL;8;927;3748128
2311;CHL;1;751;3036254
2311;CHL;3;562;2272044
2311;CHL;120;14100;57026863
2311;CHL;1;21;86350
2311;CHL;2;1058;4277474
2311;CHL;1;73;294643
2311;CHL;11;1172;4741258
2311;CHL;1;126;510781
2311;CHL;3;5055;20245658
2311;CHL;2;187;754908
2311;CHL;25;62880;251837131
2311;CHL;46;136691;547454094
2311;CHL;1;9570;38328424
2311;CHL;1670;18157;74703575
2311;CHL;415;1743;7171207
2311;CHL;2633;33230;136831874
2311;CHL;618;10610;43687832
2311;CHL;169;1358;5592591
2311;CHL;415;1377;5667023
2311;CHL;200;8374;33777276
2311;CHL;2160;5712;23039623
2311;CHL;8153;28129;111813319
2311;CHL;80640;113622;450347799
2311;CHL;877;10081;40224036
2311;CHL;100000;66320;273012249
2311;CHL;59000;39129;161077227
2311;CHL;185500;134097;552021958
2311;CHL;185500;133931;551339015
2311;CHL;16206;38438;155461096
2311;CHL;265000;194662;787313012
2311;CHL;42;34906;140804870
2311;CHL;20;19660;79305098
2311;CHL;5400;75168;303214933
2311;CHL;20736;82944;328273275
2311;CHL;477000;334483;1361307313
2311;CHL;238500;158173;626013146
2311;CHL;25000;17900;70844083
2311;CHL;800;4817;19481758
2311;CHL;24990;17893;73657486
2311;CHL;238500;177039;700677862
2311;CHL;265000;186825;769081927
2311;CHL;185500;140405;577989613
2311;CHL;3010;14599;58936918
2311;CHL;1550000;28545;113518898
2311;CHL;80640;112207;449397369
2311;CHL;26000;17264;68427072
2311;CHL;400000;262250;1064840890
2311;CHL;136800;113831;462502388
2311;CHL;6;43775;180101234
2311;CHL;12;1544;6246624
2311;CHL;197800;119669;483126490
2311;CHL;530000;378348;1557926931
2311;CHL;46800;34948;139968436
2311;CHL;11083;38569;156597834
2311;CHL;2124;11385;46223346
2311;CHL;265000;194431;784299584
2311;CHL;7243;24231;98004221
2311;CHL;35325;56511;230445252
2311;CHL;11165;23846;98109318
2311;CHL;30074;33554;135707466
2311;CHL;296;6317;25849939
2311;CHL;2432;1596;6531359
2311;CHL;9725;6080;24881366
2311;CHL;28400;30246;120678213
2311;CHL;333;404;1651501
2311;CHL;265000;195737;805987996
2311;CHL;2472;3648;14928820
2311;CHL;677;2249;9204796
2311;CHL;228;1604;6565980
2311;CHL;7110;11392;46618923
2311;CHL;659;5392;22067317
2311;CHL;1346;1424;5828133
2311;CHL;297;720;2946478
2311;CHL;14355;22475;89672778
2311;CHL;2400;1008;4076866
2311;CHL;5;10100;40148409
2311;CHL;1920;1190;4814585
2311;CHL;52;7;27173
2311;CHL;86;5;21116
2311;CHL;203;4872;19844494
2311;CHL;2;306;1253399
2311;CHL;6;5;20625
2311;CHL;508;25632;103956874
2311;CHL;504;24627;100766974
2311;CHL;380;32240;129965913
2311;CHL;2865;130968;532036095
2311;CHL;1040;738;2986466
2311;CHL;503500;383038;1546395689
2311;CHL;19;403;1650682
2311;CHL;82;4021;16456937
2311;CHL;67;3685;15079868
2311;CHL;65;4965;20317354
2311;CHL;622;31002;126871765
2311;CHL;1;2;6171
2311;CHL;1;2;6171
2311;CHL;67864;88781;361491934
2311;CHL;20000;22131;88011764
2311;CHL;499;3840;15264346
2311;CHL;1728;9821;39038564
2311;CHL;288;1152;4579304
2311;CHL;144;778;3091030
2311;CHL;20000;37500;154414125
2311;CHL;16000;32000;131766720
2311;CHL;21500;22770;93760257
2311;CHL;576;2630;10456077
2311;CHL;173;1440;5724130
2311;CHL;288;2054;8166425
2311;CHL;288;1459;5800451
2311;CHL;1148;8442;33556756
2311;CHL;768;5155;20492384
2311;CHL;16636;24121;95884299
2311;CHL;662500;469686;1934030739
2311;CHL;4007;11230;44642208
2311;CHL;8929;72745;289167564
2311;CHL;127547;196827;793966899
2311;CHL;2610;6198;25001678
2311;CHL;265000;200208;795842831
2311;CHL;528;2678;10874706
2311;CHL;184;2385;9493102
2311;CHL;1250;756;3007396
2311;CHL;2500;7398;29448997
2311;CHL;371000;263024;1083057214
2311;CHL;660;3541;14093960
2311;CHL;658;3095;12527831
2311;CHL;340;1957;7788897
2311;CHL;126;1528;6084056
2311;CHL;750;1286;5117151
2311;CHL;78;556;2212854
2311;CHL;399;2571;10234303
2311;CHL;52;386;1537653
2311;CHL;2263;7688;30602117
2311;CHL;1082;6113;24334632
2311;CHL;488;972;3870007
2311;CHL;109;778;3097160
2311;CHL;850;5869;23830807
2311;CHL;643;3475;14109833
2311;CHL;38;212;845494
2311;CHL;20;94;374979
2311;CHL;19;148;588542
2311;CHL;119;1315;5233387
2311;CHL;86;680;2705661
2311;CHL;2324;2993;11912553
2311;CHL;22353;24561;100027106
2311;CHL;86;1160;4617179
2311;CHL;119;1702;6847545
2311;CHL;1065;11304;45894921
2311;CHL;20979;123105;499825212
2311;CHL;40776;4873;19941760
2311;CHL;5491;19752;81334902
2311;CHL;1285500;38226;154196581
2311;CHL;2753;8185;33232653
2311;CHL;24296;64928;263617541
2311;CHL;972;2855;11543804
2311;CHL;13;203;808713
2311;CHL;265000;187874;773612296
2311;CHL;384;874;3526374
2311;CHL;384;874;3526374
2311;CHL;2;2;8185
2311;CHL;26676;40872;164710607
2311;CHL;3237;9679;38997835
2311;CHL;1407;5085;20511864
2311;CHL;20012;110016;437580366
2311;CHL;3726;19343;78091366
2311;CHL;9786;19578;79041801
2311;CHL;662475;509891;2029707847
2311;CHL;42865;110343;454238125
2311;CHL;2560;5960;24534876
2311;CHL;931116;401854;1640504649
2311;CHL;30212;71501;290101270
2311;CHL;7377;18824;76344633
2311;CHL;1045;3317;13505215
2311;CHL;90663;143562;581916546
2311;CHL;813;3300;13454056
2311;CHL;96768;21682;86187504
2311;CHL;660;15689;63970956
2311;CHL;140;1988;8103912
2311;CHL;13822;76332;310639407
2311;CHL;2673;21239;85746888
2311;CHL;5323;6034;24362019
2311;CHL;275000;166375;659438959
2311;CHL;742000;557381;2225544996
2311;CHL;126;524;2114882
2311;CHL;1423;1245;5027513
2311;CHL;314;1165;4704941
2311;CHL;1214;7568;30551435
2311;CHL;2055;11504;46445449
2311;CHL;30;197;794115
2311;CHL;324;703;2838952
2311;CHL;488;3821;15424084
2311;CHL;51;307;1240225
2311;CHL;168;992;4006507
2311;CHL;4039;4114;16607869
2311;CHL;21000;15771;64034331
2311;CHL;3706;13953;56693313
2311;CHL;7772;20784;84061055
2311;CHL;4010;13703;55451916
2311;CHL;16157;65900;266049529
2311;CHL;88;13018;52554525
2311;CHL;318;1541;6222440
2311;CHL;1573;32621;134287488
2311;CHL;47320;191777;775759714
2311;CHL;26212;144244;588626261
2311;CHL;782390;388848;1563128499
2311;CHL;43670;99782;408339071
2311;CHL;65722;105604;432167318
2311;CHL;24148;17497;71344395
2311;CHL;24;85;342636
2311;CHL;1260;50884;202268162
2311;CHL;36720;143084;582737679
2311;CHL;36720;23033;92987790
2311;CHL;3940;21097;85860203
2311;CHL;17227;37032;152445561
2311;CHL;2880;6705;27601736
2311;CHL;75000;55875;224078939
2311;CHL;795000;568414;2297537791
2311;CHL;63000;40038;162037219
2311;CHL;33544;68989;273440987
2311;CHL;10000;16917;67050128
2311;CHL;15;32;125812
2311;CHL;20;10;39751
2311;CHL;20;30;119253
2311;CHL;36;7;28621
2311;CHL;239;800;3191553
2311;CHL;225112;345307;1378533706
2311;CHL;7516;20102;81074082
2311;CHL;114;360;1454842
2311;CHL;23238;124601;503039889
2311;CHL;318000;237806;957456411
2311;CHL;33122;78406;317114862
2311;CHL;60000;112500;447875625
2311;CHL;182635;82461;334540912
2311;CHL;10820;27960;113432894
2311;CHL;461;1463;5933924
2311;CHL;2880;4190;16998579
2311;CHL;60690;11661;47163840
2311;CHL;939;4040;16182125
2311;CHL;5284;28982;117577383
2311;CHL;11672;70085;285766567
2311;CHL;3750;2268;9019473
2311;CHL;25000;15120;60129821
2311;CHL;33768;32225;129062257
2311;CHL;250000;151250;598612713
2311;CHL;265000;187874;773612296
2311;CHL;350;7245;28839954
2311;CHL;610;4347;17634382
2311;CHL;13202;25710;102653262
2311;CHL;21424;102436;411760983
2311;CHL;1000;1855;7488987
2311;CHL;450;1078;4350072
2311;CHL;11000;15537;62725821
2311;CHL;43063;173271;699527141
2311;CHL;1149;6478;26199446
2311;CHL;263000;6117;24547143
2311;CHL;200;6473;26260573
2311;CHL;23949;23542;95507914
2311;CHL;812650;36214;143535099
2311;CHL;4273;18956;76319301
2311;CHL;5760;10806;44220736
2311;CHL;114520;199953;818271614
2311;CHL;968;87662;351090408
2311;CHL;3000;11948;48473131
2311;CHL;266;12173;49636512
2311;CHL;674;30171;122565472
2311;CHL;897;4791;19437814
2311;CHL;662500;482340;1957703539
2311;CHL;70200;52460;208825033
2311;CHL;3312;7310;28931457
2311;CHL;6840;12117;47956893
2311;CHL;173;690;2785661
2311;CHL;1850;1432;5790743
2311;CHL;500;120;484463
2311;CHL;9;233;938647
2311;CHL;200;16;64595
2311;CHL;8748;29265;118050035
2311;CHL;79191;118853;479432797
2311;CHL;4609;11179;45092572
2311;CHL;2455;7271;29331833
2311;CHL;1258;10520;42436376
2311;CHL;24600;14955;60719543
2311;CHL;43065;67164;270928158
2311;CHL;768;1748;7052748
2311;CHL;503400;370333;1495104684
2311;CHL;1200;204;840013
2311;CHL;478366;82756;340764632
2311;CHL;20150;5158;21237089
2311;CHL;360;61;252004
2311;CHL;112860;25030;103067352
2311;CHL;5040;1381;5686393
2311;CHL;258;2604;10560301
2311;CHL;2323;11616;47791593
2311;CHL;1233;16951;69740959
2311;CHL;300;233;945296
2311;CHL;240;132;536684
2311;CHL;21;54;220649
2311;CHL;46504;32553;133931660
2311;CHL;20;1367;5624234
2311;CHL;765;2027;8204504
2311;CHL;2988;13917;56323630
2311;CHL;97;3353;13570365
2311;CHL;1855;103162;424789140
2311;CHL;545;16072;66180041
2311;CHN;197966;905966;3627884532
2311;CHN;19210;76264;307891047
2311;CHN;312;3120;12596033
2311;CHN;48000;134420;546091951
2311;CHN;38411;182957;740448642
2311;CHN;25900;200282;793831132
2311;CHN;25850;205506;829668706
2311;CHN;115227;546835;2251707536
2311;CHN;2902;29888;121349763
2311;CHN;6527510;12254225;48733092427
2311;CHN;25899;198696;802172818
2311;CHN;2456;30150;124114571
2311;CHN;6719;118865;489317153
2311;CHN;252392;961961;3906510556
2311;CHN;615245;2721558;10934571704
2311;CHN;556287;2392090;9522119826
2311;CHN;408405;1854450;7363224686
2311;CHN;38399;165120;671341375
2311;CHN;345959;1487658;6087988691
2311;CHN;96220;349279;1388413870
2311;CHN;19921;263953;1067561559
2311;CHN;384846;1424375;5650882984
2311;CHN;30800;518881;2073834868
2311;CHN;346242;1279785;5179429457
2311;CHN;38468;149683;595004191
2311;CHN;5499630;934937;3781362450
2311;CHN;38659;177477;716509096
2311;CHN;192112;769657;3079242234
2311;CHN;153846;626275;2555495258
2311;CHN;427304;1607426;6523422022
2311;CHN;19232;84798;342965469
2311;CHN;38271;175647;713155157
2311;CHN;288425;1038996;4277121655
2311;CHN;288662;1055761;4347317916
2311;CHN;25506;201488;806972410
2311;CHN;101624;794671;3194431622
2311;CHN;25740;139440;563966555
2311;CHN;50644;367721;1491822115
2311;CHN;188174;59062;240823229
2311;CHN;20402;32031;127326664
2311;CHN;4097570;5712755;22903208676
2311;CHN;1231480;1631578;6534568586
2311;CHN;51340;104163;417180667
2311;CHN;880;2226;8916866
2311;CHN;256000;391680;1590279999
2311;CHN;392460;494500;2007742551
2311;CHN;25067;130599;529832591
2311;CHN;21910;36438;150040705
2311;CHN;1556620;2158721;8669891223
2311;CHN;539380;702442;2842861661
2311;CHN;22666;169173;686324711
2311;CHN;24091;40245;162340278
2311;CHN;23727;39829;161936797
2311;CHN;116000;1282960;5250295697
2311;CHN;43002;80855;325075475
2311;CHN;136891;1035077;4184164145
2311;CHN;22655;115900;470570045
2311;CHN;21740;36221;147687323
2311;CHN;5000;28064;113299700
2311;CHN;22038;113808;462075927
2311;CHN;49090;81843;332394008
2311;CHN;2252563000;360185;1442563617
2311;CHN;1920000000;57600;230691456
2311;CHN;158755;56053;224494427
2311;CHN;22308;162267;664049539
2311;CHN;998400;50650;208503760
2311;CHN;20230;106121;428429833
